session_year,caption,caption_long,party,n_over_side,crossing,data,Legislator,id,seat
1993-01-01T12:00:00Z,"<strong>John Watt</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson, Josephine.",NA,Republican,NA,NA,legislators,"Watt, John",60,60
1995-01-01T12:00:00Z,"<strong>Kate Brown</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Brown, Kate",1,7
1995-01-01T12:00:00Z,"<strong>Margaret L. Carter</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Carter, Margaret L.",2,15
1995-01-01T12:00:00Z,"<strong>Avel Gordly</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Gordly, Avel",3,23
1995-01-01T12:00:00Z,"<strong>Lisa Naito</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Naito, Lisa",4,31
1995-01-01T12:00:00Z,"<strong>Kitty Piercy</strong><br/>Democrat<br/>Female<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Piercy, Kitty",5,39
1995-01-01T12:00:00Z,"<strong>Anitra Rasmussen</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Rasmussen, Anitra",6,47
1995-01-01T12:00:00Z,"<strong>Barbara Ross</strong><br/>Democrat<br/>Female<br/>Representing Corvallis, Benton.",NA,Democrat,NA,NA,legislators,"Ross, Barbara",7,55
1995-01-01T12:00:00Z,"<strong>Gail Shibley</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Shibley, Gail",8,1
1995-01-01T12:00:00Z,"<strong>Judith Uherbelau</strong><br/>Democrat<br/>Female<br/>Representing Ashland, Jackson.",NA,Democrat,NA,NA,legislators,"Uherbelau, Judith",9,8
1995-01-01T12:00:00Z,"<strong>Cynthia Wooten</strong><br/>Democrat<br/>Female<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Wooten, Cynthia",10,16
1995-01-01T12:00:00Z,"<strong>Sharon Wylie</strong><br/>Democrat<br/>Female<br/>Representing Gresham, Multnomah.",NA,Democrat,NA,NA,legislators,"Wylie, Sharon",11,24
1995-01-01T12:00:00Z,"<strong>Lee Beyer</strong><br/>Democrat<br/>Male<br/>Representing Springfield, Lane.",NA,Democrat,NA,NA,legislators,"Beyer, Lee",12,32
1995-01-01T12:00:00Z,"<strong>Tony Corcoran</strong><br/>Democrat<br/>Male<br/>Representing Cottage Grove, Lane.",NA,Democrat,NA,NA,legislators,"Corcoran, Tony",13,40
1995-01-01T12:00:00Z,"<strong>Peter Courtney</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion.",NA,Democrat,NA,NA,legislators,"Courtney, Peter",14,48
1995-01-01T12:00:00Z,"<strong>George Eighmey</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Eighmey, George",15,56
1995-01-01T12:00:00Z,"<strong>Michael Fahey</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Fahey, Michael",16,2
1995-01-01T12:00:00Z,"<strong>Tony Federici</strong><br/>Democrat<br/>Male<br/>Representing St. Helens, Clatsop, Columbia.<br/><br/><em>Tony Federici passed away while in<br/>office on August 30, 1995. Jackie Taylor<br/>was appointed on October 5, 1995 to fill<br/>the vacancy.</em>",NA,Democrat,NA,NA,legislators,"Federici, Tony",17,9
1995-01-01T12:00:00Z,"<strong>Bryan Johnston</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion, Polk.",NA,Democrat,NA,NA,legislators,"Johnston, Bryan",18,17
1995-01-01T12:00:00Z,"<strong>Timothy E. Josi</strong><br/>Democrat<br/>Male<br/>Representing Bay City, Clatsop, Columbia, Tillamook,<br/>Washington.<br/><br/><em>Timothy Josi resigned on October 1, 1995<br/>and was then reappointed on October 3,<br/>1995.</em>",NA,Democrat,NA,NA,legislators,"Josi, Timothy E.",19,25
1995-01-01T12:00:00Z,"<strong>Mike Lehman</strong><br/>Democrat<br/>Male<br/>Representing Coos Bay, Coos, Douglas, Lane.",NA,Democrat,NA,NA,legislators,"Lehman, Mike",20,33
1995-01-01T12:00:00Z,"<strong>Kevin Leese Mannix</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion.",NA,Democrat,NA,NA,legislators,"Mannix, Kevin Leese",21,41
1995-01-01T12:00:00Z,"<strong>Floyd Prozanski</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Prozanski, Floyd",22,49
1995-01-01T12:00:00Z,"<strong>Lonnie Roberts</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Roberts, Lonnie",23,57
1995-01-01T12:00:00Z,"<strong>Frank Shields</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Shields, Frank",24,3
1995-01-01T12:00:00Z,"<strong>Larry Sowa</strong><br/>Democrat<br/>Male<br/>Representing Milwaukie, Clackamas.",NA,Democrat,NA,NA,legislators,"Sowa, Larry",25,10
1995-01-01T12:00:00Z,"<strong>Terry Thompson</strong><br/>Democrat<br/>Male<br/>Representing Newport, Lincoln, Lane, Polk, Tillamook,<br/>Yamhill.",NA,Democrat,NA,NA,legislators,"Thompson, Terry",26,18
1995-01-01T12:00:00Z,"<strong>Beverly A. Clarno</strong><br/>Republican<br/>Female<br/>Representing Bend, Jefferson, Deschutes, Wasco.",NA,Republican,NA,NA,legislators,"Clarno, Beverly A.",27,26
1995-01-01T12:00:00Z,"<strong>Leslie Lewis</strong><br/>Republican<br/>Female<br/>Representing Newberg, Yamhill.",NA,Republican,NA,NA,legislators,"Lewis, Leslie",28,34
1995-01-01T12:00:00Z,"<strong>Jane Lokan</strong><br/>Republican<br/>Female<br/>Representing Milwaukie, Clackamas.",NA,Republican,NA,NA,legislators,"Lokan, Jane",29,42
1995-01-01T12:00:00Z,"<strong>Patti Milne</strong><br/>Republican<br/>Female<br/>Representing Woodburn, Marion, Yamhill.",NA,Republican,NA,NA,legislators,"Milne, Patti",30,50
1995-01-01T12:00:00Z,"<strong>Carolyn Oakley</strong><br/>Republican<br/>Female<br/>Representing Albany, Benton, Linn.",NA,Republican,NA,NA,legislators,"Oakley, Carolyn",31,4
1995-01-01T12:00:00Z,"<strong>Eileen Qutub</strong><br/>Republican<br/>Female<br/>Representing Beaverton, Washington.",NA,Republican,NA,NA,legislators,"Qutub, Eileen",32,11
1995-01-01T12:00:00Z,"<strong>Lynn Snodgrass</strong><br/>Republican<br/>Female<br/>Representing Boring, Clackamas, Multnomah.",NA,Republican,NA,NA,legislators,"Snodgrass, Lynn",33,19
1995-01-01T12:00:00Z,"<strong>Elizabeth (Liz) VanLeeuwen</strong><br/>Republican<br/>Female<br/>Representing Halsey, Linn.",NA,Republican,NA,NA,legislators,"VanLeeuwen, Elizabeth (Liz)",34,27
1995-01-01T12:00:00Z,"<strong>Ron Adams</strong><br/>Republican<br/>Male<br/>Representing West Linn, Clackamas, Washington.",NA,Republican,NA,NA,legislators,"Adams, Ron",35,35
1995-01-01T12:00:00Z,"<strong>Ray Baum</strong><br/>Republican<br/>Male<br/>Representing LaGrande, Union, Wallowa, Umatilla.<br/><br/><em>Ray Baum resigned as Majority Leader<br/>on August 4, 1995. Lynn Lundquist was<br/>appointed Majority Leader on August 4,<br/>1995 to fill the vacancy.</em>",NA,Republican,NA,NA,legislators,"Baum, Ray",36,43
1995-01-01T12:00:00Z,"<strong>Tom Brian</strong><br/>Republican<br/>Male<br/>Representing Tigard, Washington.",NA,Republican,NA,NA,legislators,"Brian, Tom",37,51
1995-01-01T12:00:00Z,"<strong>Chuck Carpenter</strong><br/>Republican<br/>Male<br/>Representing Portland, Columbia, Multnomah,<br/>Washington.",NA,Republican,NA,NA,legislators,"Carpenter, Chuck",38,5
1995-01-01T12:00:00Z,"<strong>Bill Fisher</strong><br/>Republican<br/>Male<br/>Representing Roseburg, Douglas.",NA,Republican,NA,NA,legislators,"Fisher, Bill",39,12
1995-01-01T12:00:00Z,"<strong>Jerry Grisham</strong><br/>Republican<br/>Male<br/>Representing Beavercreek, Clackamas.",NA,Republican,NA,NA,legislators,"Grisham, Jerry",40,20
1995-01-01T12:00:00Z,"<strong>Cedric Hayden</strong><br/>Republican<br/>Male<br/>Representing Lyons, Clackamas, Linn, Marion.",NA,Republican,NA,NA,legislators,"Hayden, Cedric",41,28
1995-01-01T12:00:00Z,"<strong>Eldon Johnson</strong><br/>Republican<br/>Male<br/>Representing Central Point, Jackson, Josephine.",NA,Republican,NA,NA,legislators,"Johnson, Eldon",42,36
1995-01-01T12:00:00Z,"<strong>D.E. (Denny) Jones</strong><br/>Republican<br/>Male<br/>Representing Ontario, Harney, Lake, Malheur, Klamath.",NA,Republican,NA,NA,legislators,"Jones, D.E. (Denny)",43,44
1995-01-01T12:00:00Z,"<strong>Dennis Luke</strong><br/>Republican<br/>Male<br/>Representing Bend, Deschutes, Klamath.",NA,Republican,NA,NA,legislators,"Luke, Dennis",44,52
1995-01-01T12:00:00Z,"<strong>Lynn Lundquist</strong><br/>Republican<br/>Male<br/>Representing Powell Butte, Union, Wallowa, Umatilla.",NA,Republican,NA,NA,legislators,"Lundquist, Lynn",45,58
1995-01-01T12:00:00Z,"<strong>William E. (Bill) Markham</strong><br/>Republican<br/>Male<br/>Representing Riddle, Douglas, Jackson, Josephine.",NA,Republican,NA,NA,legislators,"Markham, William E. (Bill)",46,6
1995-01-01T12:00:00Z,"<strong>John Meek</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,Republican,NA,NA,legislators,"Meek, John",47,13
1995-01-01T12:00:00Z,"<strong>John Minnis</strong><br/>Republican<br/>Male<br/>Representing Troutdale, Multnomah.",NA,Republican,NA,NA,legislators,"Minnis, John",48,21
1995-01-01T12:00:00Z,"<strong>Bob Montgomery</strong><br/>Republican<br/>Male<br/>Representing Cascade Locks, Hood River, Clackamas,<br/>Multnomah, Wasco.",NA,Republican,NA,NA,legislators,"Montgomery, Bob",49,29
1995-01-01T12:00:00Z,"<strong>Charles R. (Chuck) Norris</strong><br/>Republican<br/>Male<br/>Representing Hermiston, Morrow, Umatilla.",NA,Republican,NA,NA,legislators,"Norris, Charles R. (Chuck)",50,37
1995-01-01T12:00:00Z,"<strong>Del Parks</strong><br/>Republican<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,Republican,NA,NA,legislators,"Parks, Del",51,45
1995-01-01T12:00:00Z,"<strong>Bob Repine</strong><br/>Republican<br/>Male<br/>Representing Grants Pass, Josephine.",NA,Republican,NA,NA,legislators,"Repine, Bob",52,53
1995-01-01T12:00:00Z,"<strong>John Schoon</strong><br/>Republican<br/>Male<br/>Representing Rickreall, Benton, Polk.",NA,Republican,NA,NA,legislators,"Schoon, John",53,59
1995-01-01T12:00:00Z,"<strong>Charles Starr</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,Republican,NA,NA,legislators,"Starr, Charles",54,14
1995-01-01T12:00:00Z,"<strong>Ken Strobeck</strong><br/>Republican<br/>Male<br/>Representing Beaverton, Washington.",NA,Republican,NA,NA,legislators,"Strobeck, Ken",55,22
1995-01-01T12:00:00Z,"<strong>Veral Tarno</strong><br/>Republican<br/>Male<br/>Representing Coquille, Curry, Coos.",NA,Republican,NA,NA,legislators,"Tarno, Veral",56,30
1995-01-01T12:00:00Z,"<strong>Bob Tiernan</strong><br/>Republican<br/>Male<br/>Representing Lake Oswego, Clackamas, Washington.",NA,Republican,NA,NA,legislators,"Tiernan, Bob",57,38
1995-01-01T12:00:00Z,"<strong>John Watt</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson.",NA,Republican,NA,NA,legislators,"Watt, John",58,46
1995-01-01T12:00:00Z,"<strong>Larry Wells</strong><br/>Republican<br/>Male<br/>Representing Jefferson, Marion.",NA,Republican,NA,NA,legislators,"Wells, Larry",59,54
1995-01-01T12:00:00Z,"<strong>Jim Welsh</strong><br/>Republican<br/>Male<br/>Representing Elmira, Douglas, Lane.",NA,Republican,NA,NA,legislators,"Welsh, Jim",60,60
1997-01-01T12:00:00Z,"<strong>Jo Ann Bowman</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Bowman, Jo Ann",1,7
1997-01-01T12:00:00Z,"<strong>Margaret L. Carter</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Carter, Margaret L.",2,15
1997-01-01T12:00:00Z,"<strong>Kitty Piercy</strong><br/>Democrat<br/>Female<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Piercy, Kitty",3,23
1997-01-01T12:00:00Z,"<strong>Anitra Rasmussen</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Rasmussen, Anitra",4,31
1997-01-01T12:00:00Z,"<strong>Barbara Ross</strong><br/>Democrat<br/>Female<br/>Representing Corvallis, Benton.",NA,Democrat,NA,NA,legislators,"Ross, Barbara",5,39
1997-01-01T12:00:00Z,"<strong>Jackie Taylor</strong><br/>Democrat<br/>Female<br/>Representing Astoria, Clatsop, Columbia.",NA,Democrat,NA,NA,legislators,"Taylor, Jackie",6,47
1997-01-01T12:00:00Z,"<strong>Judy Uherbelau</strong><br/>Democrat<br/>Female<br/>Representing Ashland, Jackson.",NA,Democrat,NA,NA,legislators,"Uherbelau, Judy",7,55
1997-01-01T12:00:00Z,"<strong>Cynthia Wooten</strong><br/>Democrat<br/>Female<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Wooten, Cynthia",8,1
1997-01-01T12:00:00Z,"<strong>Chris Beck</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Beck, Chris",9,8
1997-01-01T12:00:00Z,"<strong>Lee Beyer</strong><br/>Democrat<br/>Male<br/>Representing Springfield, Lane.",NA,Democrat,NA,NA,legislators,"Beyer, Lee",10,16
1997-01-01T12:00:00Z,<strong>Tony Corcoran</strong><br/>Democrat<br/>Male<br/>Representing Cottage Grove.,NA,Democrat,NA,NA,legislators,"Corcoran, Tony",11,24
1997-01-01T12:00:00Z,"<strong>Peter Courtney</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion.",NA,Democrat,NA,NA,legislators,"Courtney, Peter",12,32
1997-01-01T12:00:00Z,"<strong>Ryan Deckert</strong><br/>Democrat<br/>Male<br/>Representing Beaverton, Washington.",NA,Democrat,NA,NA,legislators,"Deckert, Ryan",13,40
1997-01-01T12:00:00Z,"<strong>Richard Devlin</strong><br/>Democrat<br/>Male<br/>Representing Tualatin, Clackamas, Washington.",NA,Democrat,NA,NA,legislators,"Devlin, Richard",14,48
1997-01-01T12:00:00Z,"<strong>Randall Edwards</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Edwards, Randall",15,56
1997-01-01T12:00:00Z,"<strong>George Eighmey</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Eighmey, George",16,2
1997-01-01T12:00:00Z,"<strong>Mike Fahey</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Fahey, Mike",17,9
1997-01-01T12:00:00Z,"<strong>Dan Gardner</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Gardner, Dan",18,17
1997-01-01T12:00:00Z,"<strong>Bob Jenson</strong><br/>Democrat<br/>Male<br/>Representing Pendleton, Morrow, Umatilla.<br/><br/><em>Bob Jenson changed from Democrat to<br/>Independent on February 27, 1998.Bob<br/>Jenson is the only Oregon legislator<br/>who has served with a different party<br/>affiliation for each of his three terms.<br/>First, serving as a Democrat in 1977,<br/>then as a independent in 1999 and,<br/>finally, as a Republican in 2001.</em>",NA,Democrat,NA,NA,legislators,"Jenson, Bob",19,25
1997-01-01T12:00:00Z,"<strong>Bryan Johnston</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion, Polk.",NA,Democrat,NA,NA,legislators,"Johnston, Bryan",20,33
1997-01-01T12:00:00Z,"<strong>Timothy E. Josi</strong><br/>Democrat<br/>Male<br/>Representing Bay City, Clatsop, Columbia, Tillamook,<br/>Washington.",NA,Democrat,NA,NA,legislators,"Josi, Timothy E.",21,41
1997-01-01T12:00:00Z,"<strong>Mike Lehman</strong><br/>Democrat<br/>Male<br/>Representing Coos Bay, Coos, Douglas, Lane.",NA,Democrat,NA,NA,legislators,"Lehman, Mike",22,49
1997-01-01T12:00:00Z,"<strong>Floyd Prozanski</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Prozanski, Floyd",23,57
1997-01-01T12:00:00Z,"<strong>Lonnie Roberts</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Roberts, Lonnie",24,3
1997-01-01T12:00:00Z,"<strong>Kurt Schrader</strong><br/>Democrat<br/>Male<br/>Representing Canby, Clackamas.",NA,Democrat,NA,NA,legislators,"Schrader, Kurt",25,10
1997-01-01T12:00:00Z,"<strong>Frank Shields</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Shields, Frank",26,18
1997-01-01T12:00:00Z,"<strong>Larry Sowa</strong><br/>Democrat<br/>Male<br/>Representing Milwaukie, Clackamas.",NA,Democrat,NA,NA,legislators,"Sowa, Larry",27,26
1997-01-01T12:00:00Z,"<strong>Terry Thompson</strong><br/>Democrat<br/>Male<br/>Representing Newport, Lincoln, Lane, Polk, Tillamook,<br/>Yamhill.",NA,Democrat,NA,NA,legislators,"Thompson, Terry",28,34
1997-01-01T12:00:00Z,"<strong>Tom Whelan</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion.",NA,Democrat,NA,NA,legislators,"Whelan, Tom",29,42
1997-01-01T12:00:00Z,"<strong>Leslie Lewis</strong><br/>Republican<br/>Female<br/>Representing Newberg, Yamhill.",NA,Republican,NA,NA,legislators,"Lewis, Leslie",30,50
1997-01-01T12:00:00Z,"<strong>Jane Lokan</strong><br/>Republican<br/>Female<br/>Representing Milwaukie, Clackamas.",NA,Republican,NA,NA,legislators,"Lokan, Jane",31,4
1997-01-01T12:00:00Z,"<strong>Patti Milne</strong><br/>Republican<br/>Female<br/>Representing Woodburn, Marion, Yamhill.",NA,Republican,NA,NA,legislators,"Milne, Patti",32,11
1997-01-01T12:00:00Z,"<strong>Carolyn Oakley</strong><br/>Republican<br/>Female<br/>Representing Albany, Benton, Linn.",NA,Republican,NA,NA,legislators,"Oakley, Carolyn",33,19
1997-01-01T12:00:00Z,"<strong>Lynn Snodgrass</strong><br/>Republican<br/>Female<br/>Representing Boring, Clackamas, Multnomah.",NA,Republican,NA,NA,legislators,"Snodgrass, Lynn",34,27
1997-01-01T12:00:00Z,"<strong>Elizabeth (Liz) VanLeeuwen</strong><br/>Republican<br/>Female<br/>Representing Halsey, Linn.",NA,Republican,NA,NA,legislators,"VanLeeuwen, Elizabeth (Liz)",35,35
1997-01-01T12:00:00Z,"<strong>Ron Adams</strong><br/>Republican<br/>Male<br/>Representing Marylhurst, Clackamas, Washington.",NA,Republican,NA,NA,legislators,"Adams, Ron",36,43
1997-01-01T12:00:00Z,"<strong>Roger Beyer</strong><br/>Republican<br/>Male<br/>Representing Molalla, Clackamas, Linn, Marion.",NA,Republican,NA,NA,legislators,"Beyer, Roger",37,51
1997-01-01T12:00:00Z,"<strong>Tom Brian</strong><br/>Republican<br/>Male<br/>Representing Tigard, Washington.",NA,Republican,NA,NA,legislators,"Brian, Tom",38,5
1997-01-01T12:00:00Z,"<strong>Chuck Carpenter</strong><br/>Republican<br/>Male<br/>Representing Portland, Columbia, Multnomah,<br/>Washington.",NA,Republican,NA,NA,legislators,"Carpenter, Chuck",39,12
1997-01-01T12:00:00Z,"<strong>Steve Harper</strong><br/>Republican<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,Republican,NA,NA,legislators,"Harper, Steve",40,20
1997-01-01T12:00:00Z,"<strong>Jim Hill</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,Republican,NA,NA,legislators,"Hill, Jim",41,28
1997-01-01T12:00:00Z,"<strong>Eldon Johnson</strong><br/>Republican<br/>Male<br/>Representing Central Point, Jackson, Josephine.",NA,Republican,NA,NA,legislators,"Johnson, Eldon",42,36
1997-01-01T12:00:00Z,"<strong>D.E. (Denny) Jones</strong><br/>Republican<br/>Male<br/>Representing Ontario, Harney, Lake, Malheur, Klamath.<br/><br/><em>D.E. (Denny) Jones was 88 years old when<br/>he left office in 1977, making him the<br/>oldest legislator to serve in the Oregon<br/>Legislative Assembly to date. He served<br/>13 legislative sessions representing<br/>House District 60.</em>",NA,Republican,NA,NA,legislators,"Jones, D.E. (Denny)",43,44
1997-01-01T12:00:00Z,"<strong>Jeff Kruse</strong><br/>Republican<br/>Male<br/>Representing Roseburg, Douglas.",NA,Republican,NA,NA,legislators,"Kruse, Jeff",44,52
1997-01-01T12:00:00Z,"<strong>Dennis Luke</strong><br/>Republican<br/>Male<br/>Representing Bend, Deschutes, Klamath.",NA,Republican,NA,NA,legislators,"Luke, Dennis",45,58
1997-01-01T12:00:00Z,"<strong>Lynn Lundquist</strong><br/>Republican<br/>Male<br/>Representing Powell Butte, Baker, Crook, Gilliam,<br/>Grant, Sherman, Wheeler, Morrow, Wasco.",NA,Republican,NA,NA,legislators,"Lundquist, Lynn",46,6
1997-01-01T12:00:00Z,"<strong>William E. (Bill) Markham</strong><br/>Republican<br/>Male<br/>Representing Riddle, Douglas, Jackson, Josephine.",NA,Republican,NA,NA,legislators,"Markham, William E. (Bill)",47,13
1997-01-01T12:00:00Z,"<strong>Ken Messerle</strong><br/>Republican<br/>Male<br/>Representing Coos Bay, Curry, Coos.",NA,Republican,NA,NA,legislators,"Messerle, Ken",48,21
1997-01-01T12:00:00Z,"<strong>John Minnis</strong><br/>Republican<br/>Male<br/>Representing Wood Village, Multnomah.",NA,Republican,NA,NA,legislators,"Minnis, John",49,29
